budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,year
29000000,"[12, 27, 28, 36]",fr,11.564252,"[342, 616, 3823, 5358, 25862, 25863]",['FR'],2001-01-31,70752904.0,137.0,"['fr', 'de', 'it']",Brotherhood of the Wolf,6.6,404.0,2001
38000000,"[53, 28, 35, 80, 18]",en,6.938921,[4],['US'],1990-06-08,153518974.0,95.0,"['cn', 'en']",Another 48 Hrs.,5.8,205.0,1990
18000000,[14],en,3.383201,"[4, 3166]",['GB'],1981-06-26,14110013.0,108.0,"['en', 'hu']",Dragonslayer,6.5,69.0,1981
18000000,"[12, 14, 28]",en,10.151366,"[13, 484]",['US'],1984-06-29,100000000.0,103.0,['en'],Conan the Destroyer,5.8,391.0,1984
1200000,"[16, 14, 878]",en,8.471302,"[10318, 11670]",['US'],1983-03-25,760883.0,81.0,['en'],Fire and Ice,6.2,37.0,1983
5500000,"[35, 878]",en,1.409619,[1010],['US'],1980-06-06,4865000.0,95.0,['en'],Galaxina,3.3,16.0,1980
12000000,"[53, 28, 35, 80, 18]",en,15.297121,[4],['US'],1982-12-07,78868508.0,96.0,['en'],48 Hrs.,6.5,364.0,1982
15000000,"[878, 53]",en,9.974312,[8411],['US'],1983-09-30,10219460.0,106.0,['en'],Brainstorm,6.3,65.0,1983
14000000,[18],en,5.079464,"[33, 3410]",['US'],1993-05-07,63513743.0,120.0,"['cn', 'en']",Dragon: The Bruce Lee Story,6.8,156.0,1993
35000000,"[28, 12, 18, 53]",en,10.765924,"[158, 7692, 7693, 9195]",['US'],2002-01-23,75395048.0,131.0,['en'],The Count of Monte Cristo,7.3,463.0,2002
32000000,"[18, 27, 9648]",en,8.50563,[126],['US'],2002-01-25,55157539.0,119.0,['en'],The Mothman Prophecies,6.1,307.0,2002
11000000,"[18, 10749]",en,8.054499,"[813, 5329, 5367, 6194]",['US'],2002-01-25,41227069.0,101.0,['en'],A Walk to Remember,7.5,1057.0,2002
344,"[35, 10749]",en,0.158651,"[4676, 10417, 10706]","['US', 'PH']",2001-09-29,4.0,104.0,"['en', 'tl']",American Adobo,5.3,3.0,2001
14500000,"[16, 878]",ja,9.298092,"[528, 769, 882, 2752, 3196, 4288, 4673, 9068, 11073, 11671, 44803, 44804]",['JP'],2001-05-26,95789342.0,108.0,"['ru', 'en', 'ja', 'fr', 'de', 'it', 'es']",Metropolis,6.8,99.0,2001
13000000,"[35, 10749]",en,7.584638,[4],['US'],1989-02-10,22030000.0,109.0,['en'],Cousins,5.1,14.0,1989
14000000,"[35, 10749]",en,8.559189,"[34, 3287]","['CA', 'US']",2002-02-01,6413915.0,86.0,['en'],Slackers,5.4,60.0,2002
15000000,"[35, 10751]",en,4.643981,[33],['US'],2002-02-08,52970014.0,88.0,"['en', 'fr', 'it']",Big Fat Liar,5.6,202.0,2002
85000000,"[28, 53, 18]",en,10.175503,"[496, 788, 6194, 43717]",['US'],2002-02-06,78382433.0,108.0,"['en', 'es']",Collateral Damage,5.5,431.0,2002
50000000,"[28, 12, 35, 10751]",en,12.508518,[306],['US'],1994-07-01,16671505.0,99.0,"['en', 'fr', 'de']",Baby's Day Out,5.8,281.0,1994
19000000,[35],en,5.214505,[5],['US'],1983-12-18,11000000.0,110.0,[],The Man Who Loved Women,4.4,9.0,1983
12000000,"[28, 12, 35, 18, 10751, 10402, 10749]",en,6.631356,"[4, 746]",['US'],2002-02-15,61141030.0,93.0,['en'],Crossroads,4.7,161.0,2002
70000000,"[18, 10752]",en,14.116474,"[496, 890, 8411, 21447]",['US'],2002-02-15,32287044.0,125.0,"['en', 'de']",Hart's War,5.9,246.0,2002
36000000,"[18, 53, 80]",en,8.867562,"[12, 17106, 23019]",['US'],2002-02-15,102244770.0,116.0,"['en', 'es']",John Q,7.0,604.0,2002
20000000,"[12, 14, 16, 10751]",en,8.759774,"[2, 3475, 3476, 5391, 12402]","['AU', 'CA', 'US']",2002-02-14,109862682.0,72.0,['en'],Return to Never Land,6.1,304.0,2002
3000000,"[35, 80, 9648]",en,7.351028,"[43, 2773]",['US'],2001-01-18,18492362.0,100.0,['en'],Super Troopers,6.6,367.0,2001
17000000,"[18, 27, 53]",en,7.873794,[306],['US'],1993-09-24,44456478.0,87.0,['en'],The Good Son,6.2,202.0,1993
8000000,"[28, 35]",en,6.963023,[441],['US'],1980-07-11,11715321.0,113.0,['en'],Used Cars,6.3,71.0,1980
60000000,[18],en,4.924078,"[33, 158, 159, 2605, 7385, 20352]","['DE', 'US']",2002-02-22,52322400.0,104.0,"['en', 'es']",Dragonfly,6.2,209.0,2002
35000000,"[18, 14, 27]",en,8.436243,"[79, 172, 6194, 67988, 67989]","['AU', 'US']",2002-02-10,45479110.0,101.0,['en'],Queen of the Damned,5.5,247.0,2002
75000000,"[28, 36, 10752]",en,11.34706,"[4564, 53005, 53006]","['DE', 'US']",2002-03-01,114660784.0,138.0,"['en', 'vi', 'fr']",We Were Soldiers,6.7,531.0,2002
45000000,"[18, 10749]",en,8.295437,[4],['US'],1994-01-21,21355893.0,98.0,['en'],Intersection,5.1,40.0,1994
23000000,"[14, 16, 878, 10751]",en,3.612089,"[6194, 37167]",['US'],1994-10-07,71368.0,76.0,['en'],A Troll in Central Park,4.4,40.0,1994
14000000,"[28, 12, 35]",en,3.909079,[12],['US'],2002-03-08,25482931.0,95.0,"['en', 'fr']",All About the Benjamins,5.9,52.0,2002
80000000,"[878, 12, 28]",en,8.918134,"[27, 6194]",['US'],2002-03-04,123729176.0,96.0,['en'],The Time Machine,5.8,644.0,2002
2000000,"[35, 18, 10749]",en,2.186683,"[14, 14729, 69989]",['US'],2002-08-02,2506446.0,96.0,['en'],Full Frontal,4.8,26.0,2002
44000000,"[28, 18, 36, 37]",en,4.393576,"[60, 10932]",['US'],1980-11-19,3484331.0,219.0,"['en', 'fr', 'de', 'pl', 'ru']",Heaven's Gate,6.5,56.0,1980
10000000,"[37, 36]",en,3.557608,[60],['US'],1980-05-12,15795189.0,99.0,"['en', 'sv']",The Long Riders,6.6,50.0,1980
59000000,"[16, 35, 10751, 12]",en,17.328902,"[306, 9383, 11749]",['US'],2002-03-10,383257136.0,81.0,['en'],Ice Age,7.1,3954.0,2002
33000000,"[27, 28, 878]",en,7.781293,"[248, 342, 939, 5755]","['FR', 'DE', 'GB', 'US']",2002-03-15,102984862.0,100.0,['en'],Resident Evil,6.4,2100.0,2002
85000000,"[28, 35]",en,4.917863,"[79, 172, 6194, 11391, 12485, 67989]","['AU', 'US']",2002-03-14,77741732.0,95.0,['en'],Showtime,5.3,286.0,2002
1000000,[35],en,3.374229,"[43, 4143, 11078, 84889, 84890]",['US'],2001-04-21,10013424.0,97.0,['en'],Kissing Jessica Stein,5.9,50.0,2001
5000000,"[18, 10749]",es,13.962548,"[1101, 1102, 10932]",['MX'],2001-06-08,33616692.0,106.0,['es'],Y Tu Mamá También,7.3,321.0,2001
7,"[53, 28, 27, 878, 80]",en,3.2768,"[7676, 15231, 75037, 75038]",['GB'],1992-05-01,5.0,90.0,['en'],Split Second,5.8,64.0,1992
14000000,[18],fr,5.355452,[306],['US'],1981-12-20,35856053.0,126.0,['en'],Taps,6.5,81.0,1981
54000000,"[14, 27, 28, 53]",en,17.05064,"[12, 421, 5611, 11321, 11322, 11323, 11324, 19551]","['DE', 'US']",2002-03-22,155010032.0,117.0,"['cs', 'ro', 'en']",Blade II,6.3,1556.0,2002
26000000,"[12, 10751, 878, 53]",en,5.373623,"[4, 2348, 11533]",['US'],2002-03-17,38793283.0,94.0,"['cs', 'en']",Clockstoppers,4.9,89.0,2002
48000000,"[80, 18, 53]",en,14.969502,"[1685, 7795]",['US'],2002-03-29,196397415.0,111.0,['en'],Panic Room,6.6,1303.0,2002
20000000,"[18, 10751]",en,10.991137,"[2, 2605, 2939]",['US'],2002-03-25,75597042.0,127.0,['en'],The Rookie,6.5,112.0,2002
3000000,"[18, 10749]",fr,6.363081,"[201, 5358, 7333, 11731, 18367]","['AT', 'FR']",2001-05-14,9801375.0,131.0,"['fr', 'de']",The Piano Teacher,7.2,197.0,2001
42000000,"[18, 9648, 53, 80]",en,8.371005,"[306, 508, 966, 1171, 10104, 20719]",['US'],2002-04-03,63781810.0,115.0,"['en', 'es']",High Crimes,6.1,187.0,2002
5000000,"[35, 10749]",en,7.668576,"[870, 2188]",['US'],2002-03-29,38275483.0,92.0,['en'],National Lampoon’s Van Wilder,5.9,867.0,2002
45000000,"[28, 12, 80, 53]",en,7.81862,[4],['US'],2002-04-07,94935764.0,89.0,['en'],Changing Lanes,5.9,306.0,2002
11000000,"[18, 53, 80]",en,7.397953,"[995, 5264, 11050]","['DE', 'IT', 'US']",2001-11-17,13110448.0,100.0,['en'],Frailty,7.0,338.0,2001
43000000,"[10749, 35]",en,8.889064,[85],['US'],2002-04-12,68696770.0,84.0,['en'],The Sweetest Thing,5.3,286.0,2002
7000000,"[18, 9648, 53]",en,13.546984,"[35, 1854, 5521]","['DE', 'GB', 'US']",2001-08-03,3646994.0,114.0,['en'],The Cat's Meow,6.0,33.0,2001
6000000,"[18, 35]",en,7.714094,"[8, 191, 267, 694, 1784, 10565]",['US'],2001-05-18,705308.0,96.0,['en'],Human Nature,6.1,74.0,2001
5000000,"[35, 18, 10749]",en,6.719949,"[3268, 4171, 12026, 22210, 95018]","['CA', 'US']",2002-02-22,368744044.0,95.0,"['el', 'en']",My Big Fat Greek Wedding,6.2,686.0,2002
50000000,"[80, 18, 53]",en,9.645801,"[97, 6194, 23382]",['US'],2002-04-19,56714147.0,120.0,['en'],Murder by Numbers,6.0,275.0,2002
60000000,"[28, 14, 12]",en,9.488117,"[33, 7385, 7588, 11462]","['US', 'DE', 'BE']",2002-04-16,165333180.0,92.0,"['en', 'th']",The Scorpion King,5.3,802.0,2002
11000000,"[27, 878]",en,7.793873,"[12, 17611, 21783]",['US'],2001-07-24,16951798.0,91.0,['en'],Jason X,4.5,298.0,2001
40000000,"[35, 18, 10749]",en,6.332398,"[508, 1171, 1302, 10104, 77845, 81134]","['CA', 'US']",2002-04-26,16872671.0,103.0,['en'],Life or Something Like It,5.7,126.0,2002
18000000,"[80, 18, 9648, 53]",en,12.106615,"[97, 3982, 96043]",['US'],2002-01-01,676698.0,103.0,['en'],Salton Sea,7.0,109.0,2002
120000,"[18, 27, 53, 80]",en,1.62632,[],['US'],2000-09-13,14904.0,87.0,['en'],Vulgar,5.3,16.0,2000
18000000,"[14, 35, 10749]",en,1.33724,[8411],['US'],1991-08-09,5546827.0,96.0,['en'],Delirious,5.5,27.0,1991
9000000,"[80, 18, 10749, 53]",en,0.941383,[4],['US'],1984-10-19,10364904.0,100.0,['en'],Thief of Hearts,5.5,16.0,1984
139000000,"[14, 28]",en,29.413341,"[5, 19551]",['US'],2002-05-01,821708551.0,121.0,['en'],Spider-Man,6.8,5398.0,2002
7500000,[18],en,3.399684,"[14159, 14723]",['US'],1991-09-10,6266621.0,112.0,['en'],Rambling Rose,6.4,21.0,1991
14000000,"[28, 12, 18, 10751]",en,12.318052,"[2, 10282, 12608]",['US'],1991-01-18,34793160.0,107.0,['en'],White Fang,6.5,139.0,1991
50000000,"[53, 18]",en,8.96839,"[508, 711, 1171, 58248]",['US'],2002-05-10,119137784.0,124.0,"['en', 'fr']",Unfaithful,6.3,282.0,2002
860000,"[10749, 18, 35]",en,2.793003,"[181, 10163, 73964]",['GB'],1985-09-07,2451545.0,97.0,['en'],My Beautiful Laundrette,6.6,51.0,1985
27000000,"[18, 35, 10749]",en,10.956665,[33],"['GB', 'US']",2002-04-26,129000000.0,101.0,['en'],About a Boy,6.6,627.0,2002
120000000,"[12, 28, 878]",en,14.072511,[1],['US'],2002-05-15,649398328.0,142.0,['en'],Star Wars: Episode II - Attack of the Clones,6.4,4074.0,2002
1500000,[18],en,8.128106,"[1539, 14159]",['US'],2001-01-19,416925.0,98.0,"['en', 'he', 'hu']",The Believer,6.8,152.0,2001
38000000,"[18, 53]",en,6.681287,[8880],['US'],2002-05-24,51801187.0,114.0,['en'],Enough,6.2,268.0,2002
46000000,"[80, 9648, 53]",en,11.424974,"[129, 1088, 1089]",['US'],2002-05-24,113714830.0,118.0,['en'],Insomnia,6.8,1181.0,2002
80000000,"[37, 16, 12, 35, 10751]",en,16.724836,"[27, 521]",['US'],2002-05-24,122563539.0,83.0,['en'],Spirit: Stallion of the Cimarron,7.4,870.0,2002
68000000,"[53, 28, 18]",en,9.268136,[],['US'],2002-05-31,193000000.0,124.0,"['ar', 'en', 'ru', 'uk', 'de']",The Sum of All Fears,5.9,447.0,2002
25000000,"[28, 35]",en,5.00725,[33],['US'],2002-05-31,41604473.0,86.0,['en'],Undercover Brother,5.5,113.0,2002
10000000,"[28, 53]",en,3.073113,[306],"['TH', 'US']",1992-07-24,14356479.0,95.0,['en'],Rapid Fire,6.2,41.0,1992
70000000,"[28, 12, 35, 53]",en,9.540021,"[130, 9195, 11345]",['US'],2002-06-07,65977295.0,116.0,['en'],Bad Company,5.4,232.0,2002
1934000,"[14, 18]",en,1.135061,[5326],['CA'],2002-02-01,3786801.0,172.0,['iu'],Atanarjuat: The Fast Runner,6.3,21.0,2002
60000000,"[28, 18, 9648, 53]",en,21.040126,"[33, 7383, 7384, 7385, 11345]","['US', 'DE', 'CZ']",2002-06-14,214034224.0,119.0,"['en', 'fr', 'de', 'nl', 'it']",The Bourne Identity,7.3,3640.0,2002
84000000,"[9648, 12, 35]",en,8.592826,"[507, 748, 6194]",['US'],2002-06-14,275650703.0,88.0,['en'],Scooby-Doo,5.4,853.0,2002
115000000,"[18, 28, 36, 10752]",en,7.455875,"[2812, 8411]",['US'],2002-06-14,77628265.0,134.0,"['en', 'ja', 'nv']",Windtalkers,5.8,345.0,2002
18000000,"[878, 53]",en,4.29831,[1648],['US'],1986-06-13,3900000.0,118.0,['en'],The Manhattan Project,6.1,26.0,1986
80000000,"[16, 10751]",en,18.469238,"[2, 10217]",['US'],2002-06-21,145771527.0,85.0,['en'],Lilo & Stitch,7.1,1371.0,2002
102000000,"[28, 53, 878, 9648]",en,20.666063,"[27, 44, 56, 306, 766, 26265, 76068]",['US'],2002-06-20,358372926.0,145.0,"['en', 'sv']",Minority Report,7.1,2663.0,2002
50000000,"[35, 10749]",en,6.674356,"[12, 441, 879, 2608]",['US'],2002-06-28,171269535.0,96.0,['en'],Mr. Deeds,5.6,660.0,2002
250000,"[35, 18, 10749]",en,2.605409,[],['US'],2001-08-31,4186931.0,91.0,['en'],Lovely & Amazing,6.3,23.0,2001
140000000,"[28, 12, 35, 878]",en,16.775716,"[5, 56, 441, 49325]",['US'],2002-07-03,441818803.0,88.0,['en'],Men in Black II,6.1,3188.0,2002
10000000,"[16, 28, 10751]",en,5.024459,"[174, 2785, 7899]",['US'],2002-07-03,11411644.0,77.0,['en'],The Powerpuff Girls Movie,5.6,49.0,2002
60000000,"[12, 28, 14]",en,13.067306,"[80, 158, 7692, 9195, 22902]","['IE', 'GB', 'US']",2002-07-12,43061982.0,101.0,['en'],Reign of Fire,6.0,684.0,2002
80000000,"[53, 80, 18]",en,13.426684,"[27, 80, 306]",['US'],2002-07-12,181001478.0,117.0,['en'],Road to Perdition,7.3,1102.0,2002
19000000,"[18, 10749]",en,1.289698,"[441, 3088, 16686]",['US'],1985-06-07,12918858.0,115.0,['en'],Perfect,3.9,32.0,1985
13000000,"[27, 53]",en,8.502529,[7405],['US'],2002-07-01,37664855.0,94.0,['en'],Halloween: Resurrection,4.5,230.0,2002
100000000,"[18, 36, 53]",en,7.718723,"[4, 763, 2471, 10104, 11371, 20344]","['CA', 'DE', 'GB', 'US']",2002-07-19,35168966.0,138.0,['en'],K-19: The Widowmaker,6.1,273.0,2002
120000000,"[10751, 12, 16, 35]",en,9.274909,"[5, 5752]",['US'],2002-07-19,169956806.0,78.0,['en'],Stuart Little 2,5.4,632.0,2002
63000000,"[35, 80, 878]",en,8.786653,[],['US'],2002-07-26,296655431.0,94.0,"['en', 'ja', 'de', 'fr']",Austin Powers in Goldmember,5.9,997.0,2002
40000,[99],en,2.6493,"[73331, 73332, 73333]",['US'],2002-01-18,1434436.0,93.0,['en'],The Kid Stays in the Picture,7.3,19.0,2002
1900000,"[18, 35]",zh,0.653271,[],['CN'],2000-12-31,240093.0,102.0,['zh'],Happy Times,6.4,9.0,2000
150000,"[35, 18, 10749]",en,9.203416,"[26468, 26469, 53009, 86089]",['US'],2002-11-01,2891288.0,78.0,"['en', 'fr']",Tadpole,5.5,19.0,2002
9000000,[35],en,5.971241,[4],"['GB', 'US']",1984-06-08,20458340.0,90.0,"['en', 'yi', 'de']",Top Secret!,7.0,241.0,1984
72000000,"[18, 53, 878, 9648]",en,11.211568,"[7383, 9195, 12236]",['US'],2002-08-02,408247917.0,106.0,"['en', 'pt']",Signs,6.4,1624.0,2002
38000000,"[28, 12, 10751]",en,7.164131,[7405],['US'],2002-08-07,119723358.0,100.0,['en'],Spy Kids 2: The Island of Lost Dreams,5.3,533.0,2002
8000000,"[18, 35, 10749]",en,4.388338,"[43, 29602, 29603]","['NL', 'DE', 'US']",2002-01-12,16856124.0,93.0,['en'],The Good Girl,6.1,183.0,2002
50000000,"[80, 18, 9648, 53]",en,5.852263,"[171, 6194]",['US'],2002-08-04,26199517.0,110.0,"['en', 'es']",Blood Work,6.1,210.0,2002
70000000,"[28, 12, 53]",en,12.722381,"[5, 333, 497]",['US'],2002-08-09,277448382.0,124.0,"['cs', 'en', 'de', 'es', 'ru']",xXx,5.8,1454.0,2002
3000000,[35],en,0.527297,[],['US'],2002-08-01,19184015.0,113.0,['en'],Martin Lawrence Live: Runteldat,5.0,1.0,2002
100000000,"[28, 35, 878]",en,8.903754,[],"['AU', 'US']",2002-08-15,7103973.0,95.0,['en'],The Adventures of Pluto Nash,4.4,143.0,2002
25000000,[12],en,6.455738,"[23, 24, 33, 65082]","['DE', 'US']",2002-08-08,51842679.0,104.0,['en'],Blue Crush,5.6,164.0,2002
50000,"[18, 53]",ko,3.882092,[2479],['KR'],2000-04-22,21075.0,90.0,['ko'],The Isle,6.9,60.0,2000
25000000,"[18, 9648, 10749]",en,4.439325,"[174, 10146, 16061]","['GB', 'US']",2002-10-02,10113733.0,102.0,['en'],Possession,6.5,54.0,2002
12000000,"[27, 53]",en,10.753445,"[43, 7053]",['US'],2002-08-21,52223306.0,96.0,['en'],One Hour Photo,6.6,444.0,2002
29000000,"[35, 10749]",en,10.16841,[4],"['DE', 'US']",2002-08-20,16930185.0,100.0,"['es', 'en']",Serving Sara,5.0,86.0,2002
20000000,"[28, 12, 18, 53]",en,13.35278,"[14, 421]",['US'],2002-08-23,12398628.0,96.0,['en'],Undisputed,6.1,141.0,2002
15000000,"[12, 14, 10751]",en,7.50381,"[8411, 8846]",['US'],1981-03-15,41092328.0,118.0,['en'],Clash of the Titans,6.8,208.0,1981
26000000,"[28, 35, 10752]",en,11.026793,[306],['US'],1991-07-31,181096164.0,84.0,['en'],Hot Shots!,6.4,588.0,1991
8500000,"[12, 18, 35, 10751]",en,0.50525,[],[],1994-11-25,250993.0,95.0,[],Camilla,4.9,6.0,1994
14000000,[35],en,9.970485,"[9195, 10531]",['US'],1986-01-31,62134225.0,103.0,"['en', 'es']",Down and Out in Beverly Hills,5.9,67.0,1986
17000000,"[18, 27]",en,2.522474,"[14150, 19048]",['US'],1981-07-24,10626725.0,115.0,['en'],Wolfen,6.0,57.0,1981
40000000,"[27, 53]",en,5.160215,"[1070, 1403, 2193, 2982, 16850, 19944, 46195, 48618]","['DE', 'LU', 'GB', 'US']",2002-08-09,18902015.0,101.0,"['en', 'ru']",FearDotCom,3.2,106.0,2002
40000000,"[80, 18, 9648]",en,3.903016,"[174, 1171, 1403, 10958, 76490]",['US'],2002-09-06,22433915.0,108.0,['en'],City By The Sea,5.7,92.0,2002
8500000,"[18, 53]",en,8.421411,"[306, 2150, 18619, 33433, 89630]",['US'],2002-09-06,34411240.0,84.0,['en'],Swimfan,5.0,71.0,2002
12000000,"[35, 18]",en,6.498789,[8411],['US'],2002-04-01,75781642.0,102.0,['en'],Barbershop,6.2,139.0,2002
21000000,"[28, 80, 53]",en,13.217421,"[356, 972, 5358, 6896]","['US', 'FR']",2002-10-02,43928932.0,92.0,"['en', 'fr', 'zh']",The Transporter,6.6,1724.0,2002
9000000,"[35, 18]",en,5.536107,[60],['US'],2002-09-13,4777465.0,97.0,['en'],Igby Goes Down,6.5,95.0,2002
24000000,"[28, 12, 35, 10751]",en,5.429614,"[8830, 9195]",['US'],1992-09-18,22518097.0,100.0,['en'],Captain Ron,5.6,90.0,1992
3000000,"[35, 10751, 878]",en,2.428279,"[9195, 10282]",['US'],1990-04-27,15369573.0,100.0,['en'],Spaced Invaders,4.8,27.0,1990
70000000,"[28, 12, 53]",en,9.094558,"[1171, 1403, 2755, 20033, 76491, 76492]","['DE', 'US']",2002-09-20,19924033.0,91.0,"['en', 'es']",Ballistic: Ecks vs. Sever,4.3,99.0,2002
35000000,"[10752, 12, 18, 10749]",en,6.894153,"[4, 14, 12552, 14160, 19477, 36612]","['GB', 'US']",2002-09-08,29882645.0,132.0,['en'],The Four Feathers,6.5,164.0,2002
30000000,"[28, 80, 18, 53]",en,5.781667,"[191, 278, 4154]","['DE', 'US']",2002-09-20,6916869.0,106.0,['en'],Trapped,5.8,140.0,2002
4000000,"[35, 18, 10749]",en,10.936827,"[4730, 4731]",['US'],2002-01-11,9304609.0,104.0,['en'],Secretary,6.8,378.0,2002
15000000,"[14, 12, 16, 10751]",ja,41.048867,[10342],['JP'],2001-07-20,274925095.0,125.0,['ja'],Spirited Away,8.3,3968.0,2001
30000000,"[35, 10749]",en,8.587129,[9195],['US'],2002-09-26,180622424.0,108.0,['en'],Sweet Home Alabama,6.1,408.0,2002
21000000,"[10749, 18]",en,14.074906,"[2154, 9195, 13816, 41251, 41252]",['US'],2002-09-09,10011050.0,117.0,"['en', 'he']",Moonlight Mile,6.4,54.0,2002
78000000,"[80, 53, 27]",en,2.968157,"[33, 8411]","['DE', 'US']",2002-09-29,209196298.0,124.0,['en'],Red Dragon,6.7,1142.0,2002
2500000,"[99, 18, 10402]",en,2.726061,"[16644, 16645, 78455]",['US'],1988-04-29,589244.0,99.0,"['en', 'es']",Powaqqatsi,7.4,37.0,1988
33000000,"[18, 10749]",en,8.40852,"[82, 8131]","['FR', 'US']",1989-11-17,1132112.0,137.0,['en'],Valmont,6.7,50.0,1989
130000,"[18, 10749]",en,0.59091,[10418],['US'],1992-09-18,799674.0,105.0,['en'],Claire of the Moon,5.2,6.0,1992
8000000,"[35, 10749]",en,3.142874,[],[],2002-10-05,27362712.0,109.0,[],Brown Sugar,7.0,31.0,2002
15000000,"[80, 53]",en,6.557426,[2253],['US'],2001-09-07,12000000.0,92.0,"['cs', 'en']",Knockaround Guys,5.9,99.0,2001
15000000,"[18, 10751, 14, 10749, 878]",en,5.951492,[2],['US'],2002-10-11,19158074.0,90.0,"['en', 'fr']",Tuck Everlasting,6.4,133.0,2002
4000000,[99],en,11.393859,"[803, 11104, 26136, 26137, 26138, 26139, 26140]",['US'],2002-10-09,35564473.0,120.0,['en'],Bowling for Columbine,7.3,467.0,2002
25000000,"[35, 18, 10749]",en,6.753969,"[5, 12, 178]",['US'],2002-10-25,17000000.0,95.0,['en'],Punch-Drunk Love,6.9,542.0,2002
10000000,"[35, 10749]",en,3.492576,"[3287, 13419, 57736]","['IT', 'GB']",2002-10-11,598645.0,89.0,"['it', 'el', 'en']",Swept Away,4.8,52.0,2002
25000000,"[18, 9648, 53]",en,3.485213,"[4, 158, 9195]","['AU', 'US']",2002-10-14,10719357.0,99.0,"['it', 'en']",Abandon,4.6,45.0,2002
28,"[53, 28, 35, 80]",en,6.368323,"[246, 803, 1218, 1268, 1269, 1270, 8582, 18620, 52619]","['CA', 'GB']",2001-12-07,14.0,93.0,['en'],The 51st State,5.9,173.0,2001
48000000,"[27, 9648]",en,13.740965,"[27, 6363, 49325]","['JP', 'US']",2002-10-18,249348933.0,115.0,['en'],The Ring,6.5,1720.0,2002
7000000,"[18, 80]",en,7.936578,"[58, 278, 10565]",['US'],2002-10-18,2062066.0,104.0,['en'],Auto Focus,6.1,56.0,2002
3000000,"[99, 18, 10402, 53]",en,2.850011,"[14, 4596, 16644, 16645]",['US'],2002-09-02,13308.0,89.0,['en'],Naqoyqatsi,6.1,37.0,2002
3000000,"[14, 27, 53]",en,9.223325,"[12, 17611]",['US'],1993-08-13,15938065.0,87.0,['en'],Jason Goes to Hell: The Final Friday,4.2,197.0,1993
22000000,"[18, 28, 10402, 10749]",en,4.860672,[4],['US'],1983-07-11,64892670.0,93.0,"['en', 'es']",Staying Alive,4.7,93.0,1983
20000000,"[28, 12, 18, 53]",en,2.284384,"[6194, 89143]",['US'],1980-03-28,3763988.0,121.0,['en'],When Time Ran Out...,7.0,22.0,1980
20000000,"[14, 10402, 10749]",en,3.782547,[33],['US'],1980-08-08,22471595.0,96.0,['en'],Xanadu,5.2,62.0,1980
12000000,"[18, 10749, 53]",en,3.21594,"[441, 932]",['US'],1981-12-18,40716963.0,116.0,"['en', 'de']",Absence of Malice,6.8,42.0,1981
10000000,"[28, 80, 53]",en,1.701134,[],['CA'],1981-12-11,6892098.0,112.0,['en'],The Amateur,5.0,1.0,1981
18000000,"[18, 9648, 53]",en,7.536295,[1819],['US'],1981-07-24,12000000.0,108.0,['en'],Blow Out,7.3,243.0,1981
3000000,"[27, 9648]",en,3.891243,[553],['US'],1981-05-29,216166.0,94.0,['en'],Dead & Buried,6.1,55.0,1981
3000000,"[12, 18, 36, 10752]",en,7.44658,"[5186, 8815]",['AU'],1981-08-13,11740000.0,112.0,['en'],Gallipoli,7.1,111.0,1981
300000,"[12, 35]",en,1.023164,"[294, 17087, 94198, 94199, 94200, 94201]",['NZ'],1981-02-05,1400000.0,105.0,['en'],Goodbye Pork Pie,8.5,4.0,1981
6500000,"[18, 27, 53]",en,2.12989,"[6194, 14150]",['US'],1981-04-24,566736.0,104.0,['en'],The Hand,5.7,27.0,1981
10000000,"[35, 10749, 10751]",en,1.08281,[33],['US'],1981-12-18,2154696.0,79.0,['en'],Heartbeeps,3.8,6.0,1981
18000000,"[28, 12, 10749, 37]",en,1.38292,[1584],['US'],1981-08-20,2945600.0,98.0,['en'],The Legend of the Lone Ranger,3.7,14.0,1981
8500000,[35],en,3.950775,[5],['US'],1981-12-18,29916207.0,94.0,['en'],Neighbors,5.2,33.0,1981
22000000,"[18, 10402, 10749]",en,8.031761,"[396, 8411, 16192]",['US'],1981-12-11,9171289.0,108.0,['en'],Pennies from Heaven,6.3,25.0,1981
2800000,"[10749, 35]",en,8.173864,"[4664, 11616]",['US'],1981-08-21,26279000.0,87.0,['en'],Private Lessons,6.3,23.0,1981
35000000,"[27, 9648, 53]",en,13.955376,"[79, 172, 1786, 6194, 53238]","['AU', 'US']",2002-10-25,68349884.0,91.0,"['en', 'it', 'es']",Ghost Ship,5.3,540.0,2002
5000000,"[99, 35]",en,14.095586,"[4, 746, 6328, 90661]",['US'],2002-10-21,64282312.0,87.0,['en'],Jackass: The Movie,6.1,355.0,2002
15000000,"[28, 35, 18, 36]",en,1.652275,[],"['AT', 'HU']",2001-10-14,23000.0,99.0,"['en', 'de']",All The Queen's Men,6.1,7.0,2001
12000000,"[18, 10749]",en,11.283472,"[14, 35, 689, 690]","['MX', 'US', 'CA']",2002-08-29,56298474.0,123.0,"['en', 'fr', 'ru']",Frida,7.3,397.0,2002
70000000,"[28, 12, 35, 53]",en,10.404277,[441],['US'],2002-10-31,33561137.0,97.0,"['en', 'hu', 'ru']",I Spy,5.2,276.0,2002
